danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.808,0.699,4,-5.879,1,0.0496,0.159,0.0,0.378,0.826,126.015,audio_features,7dAt83GzvIAu9w6ur6aX4J,spotify:track:7dAt83GzvIAu9w6ur6aX4J,https://api.spotify.com/v1/tracks/7dAt83GzvIAu9w6ur6aX4J,https://api.spotify.com/v1/audio-analysis/7dAt83GzvIAu9w6ur6aX4J,229041,4
0.798,0.74,11,-4.865,1,0.0458,0.0419,1.84e-06,0.157,0.834,128.054,audio_features,1cSXzDZt8vzuUp2XREQEJN,spotify:track:1cSXzDZt8vzuUp2XREQEJN,https://api.spotify.com/v1/tracks/1cSXzDZt8vzuUp2XREQEJN,https://api.spotify.com/v1/audio-analysis/1cSXzDZt8vzuUp2XREQEJN,219720,4
0.475,0.553,0,-7.222,1,0.026,0.719,0.0,0.238,0.537,98.893,audio_features,1FcLmNlbPyMrhjMf89fazf,spotify:track:1FcLmNlbPyMrhjMf89fazf,https://api.spotify.com/v1/tracks/1FcLmNlbPyMrhjMf89fazf,https://api.spotify.com/v1/audio-analysis/1FcLmNlbPyMrhjMf89fazf,163000,3
0.612,0.799,2,-6.702,1,0.0762,0.517,0.0,0.253,0.915,146.078,audio_features,7LeYfDE3RuEAkSL5fsmEvH,spotify:track:7LeYfDE3RuEAkSL5fsmEvH,https://api.spotify.com/v1/tracks/7LeYfDE3RuEAkSL5fsmEvH,https://api.spotify.com/v1/audio-analysis/7LeYfDE3RuEAkSL5fsmEvH,165813,4
0.611,0.662,11,-12.246,0,0.0379,0.3,0.000643,0.323,0.697,115.822,audio_features,4RFiNPW3ND94D0cravoOFN,spotify:track:4RFiNPW3ND94D0cravoOFN,https://api.spotify.com/v1/tracks/4RFiNPW3ND94D0cravoOFN,https://api.spotify.com/v1/audio-analysis/4RFiNPW3ND94D0cravoOFN,224160,4
0.698,0.708,9,-6.524,1,0.0328,0.803,0.000845,0.124,0.875,119.412,audio_features,731bvIfJblntTUZuHEryAP,spotify:track:731bvIfJblntTUZuHEryAP,https://api.spotify.com/v1/tracks/731bvIfJblntTUZuHEryAP,https://api.spotify.com/v1/audio-analysis/731bvIfJblntTUZuHEryAP,168427,4
0.638,0.604,6,-11.278,1,0.0375,0.547,0.871,0.196,0.973,128.831,audio_features,17Yp3S5o8VtcTG3Hdnbz9z,spotify:track:17Yp3S5o8VtcTG3Hdnbz9z,https://api.spotify.com/v1/tracks/17Yp3S5o8VtcTG3Hdnbz9z,https://api.spotify.com/v1/audio-analysis/17Yp3S5o8VtcTG3Hdnbz9z,155573,4
0.705,0.676,0,-4.672,1,0.0468,0.503,0.0,0.628,0.701,124.959,audio_features,627QU4vNG3alCWCK1FMeLK,spotify:track:627QU4vNG3alCWCK1FMeLK,https://api.spotify.com/v1/tracks/627QU4vNG3alCWCK1FMeLK,https://api.spotify.com/v1/audio-analysis/627QU4vNG3alCWCK1FMeLK,180253,4
0.58,0.522,5,-9.978,1,0.025,0.334,0.0,0.206,0.905,98.049,audio_features,7IOv9BQg9Dku1m61avupBH,spotify:track:7IOv9BQg9Dku1m61avupBH,https://api.spotify.com/v1/tracks/7IOv9BQg9Dku1m61avupBH,https://api.spotify.com/v1/audio-analysis/7IOv9BQg9Dku1m61avupBH,169000,4
0.67,0.803,4,-11.566,1,0.0599,0.342,0.0,0.29,0.744,120.579,audio_features,0mE5PDwwd39xeeUkKZSgtA,spotify:track:0mE5PDwwd39xeeUkKZSgtA,https://api.spotify.com/v1/tracks/0mE5PDwwd39xeeUkKZSgtA,https://api.spotify.com/v1/audio-analysis/0mE5PDwwd39xeeUkKZSgtA,194000,4
0.759,0.925,0,-3.232,0,0.0366,0.0875,2.6e-05,0.212,0.644,118.981,audio_features,6D3W3XSzzQWtB5gnPq65MF,spotify:track:6D3W3XSzzQWtB5gnPq65MF,https://api.spotify.com/v1/tracks/6D3W3XSzzQWtB5gnPq65MF,https://api.spotify.com/v1/audio-analysis/6D3W3XSzzQWtB5gnPq65MF,208227,4
0.705,0.948,11,-4.23,1,0.08,0.0112,0.0,0.456,0.961,128.404,audio_features,2Y1Pxoh5bsX79n8iNwBJDd,spotify:track:2Y1Pxoh5bsX79n8iNwBJDd,https://api.spotify.com/v1/tracks/2Y1Pxoh5bsX79n8iNwBJDd,https://api.spotify.com/v1/audio-analysis/2Y1Pxoh5bsX79n8iNwBJDd,218107,4
0.732,0.887,1,-6.263,1,0.0268,0.16,0.000794,0.107,0.965,126.524,audio_features,6xE0h030sxF3SLeeY88djw,spotify:track:6xE0h030sxF3SLeeY88djw,https://api.spotify.com/v1/tracks/6xE0h030sxF3SLeeY88djw,https://api.spotify.com/v1/audio-analysis/6xE0h030sxF3SLeeY88djw,185733,4
0.532,0.593,3,-13.014,1,0.0329,0.211,0.0,0.207,0.364,88.83,audio_features,7JM1dFLOa1kI5MqGnDufiY,spotify:track:7JM1dFLOa1kI5MqGnDufiY,https://api.spotify.com/v1/tracks/7JM1dFLOa1kI5MqGnDufiY,https://api.spotify.com/v1/audio-analysis/7JM1dFLOa1kI5MqGnDufiY,247493,4
0.611,0.913,9,-4.752,1,0.0554,0.0454,4.21e-05,0.0841,0.705,120.99,audio_features,6monJnQLbgXESKx3DENg7t,spotify:track:6monJnQLbgXESKx3DENg7t,https://api.spotify.com/v1/tracks/6monJnQLbgXESKx3DENg7t,https://api.spotify.com/v1/audio-analysis/6monJnQLbgXESKx3DENg7t,196400,4
0.793,0.85,8,-6.696,1,0.0503,0.297,0.0056,0.0527,0.856,115.966,audio_features,65wKbNqjUTmdyk47Z31Czm,spotify:track:65wKbNqjUTmdyk47Z31Czm,https://api.spotify.com/v1/tracks/65wKbNqjUTmdyk47Z31Czm,https://api.spotify.com/v1/audio-analysis/65wKbNqjUTmdyk47Z31Czm,228093,3
0.346,0.789,9,-7.221,0,0.135,0.491,0.0,0.0948,0.339,200.771,audio_features,4C9fCiueWcpCpnS47sFrsZ,spotify:track:4C9fCiueWcpCpnS47sFrsZ,https://api.spotify.com/v1/tracks/4C9fCiueWcpCpnS47sFrsZ,https://api.spotify.com/v1/audio-analysis/4C9fCiueWcpCpnS47sFrsZ,220373,4
0.733,0.939,3,-2.533,1,0.0352,0.232,0.0,0.0876,0.961,119.957,audio_features,3QHIn5vxR2dmcGVKiuOR4I,spotify:track:3QHIn5vxR2dmcGVKiuOR4I,https://api.spotify.com/v1/tracks/3QHIn5vxR2dmcGVKiuOR4I,https://api.spotify.com/v1/audio-analysis/3QHIn5vxR2dmcGVKiuOR4I,219000,4
0.823,0.834,4,-4.41,1,0.0314,0.196,0.0,0.231,0.965,128.018,audio_features,49fHPRjlpAj9uBB5Og4QNG,spotify:track:49fHPRjlpAj9uBB5Og4QNG,https://api.spotify.com/v1/tracks/49fHPRjlpAj9uBB5Og4QNG,https://api.spotify.com/v1/audio-analysis/49fHPRjlpAj9uBB5Og4QNG,183747,4
0.7,0.734,8,-11.311,1,0.0395,0.492,0.0,0.0702,0.793,123.191,audio_features,4FMXjWh8KS8hNG0rkhCyLV,spotify:track:4FMXjWh8KS8hNG0rkhCyLV,https://api.spotify.com/v1/tracks/4FMXjWh8KS8hNG0rkhCyLV,https://api.spotify.com/v1/audio-analysis/4FMXjWh8KS8hNG0rkhCyLV,190627,4
0.746,0.892,9,-5.859,1,0.0383,0.108,0.0,0.21,0.71,119.997,audio_features,5FcXxcMF1xonYnEVDl7fHy,spotify:track:5FcXxcMF1xonYnEVDl7fHy,https://api.spotify.com/v1/tracks/5FcXxcMF1xonYnEVDl7fHy,https://api.spotify.com/v1/audio-analysis/5FcXxcMF1xonYnEVDl7fHy,218789,4
0.679,0.516,7,-14.642,1,0.0768,0.513,0.000656,0.0681,0.811,80.381,audio_features,3t88SHdsLuBOcpkda1oCwO,spotify:track:3t88SHdsLuBOcpkda1oCwO,https://api.spotify.com/v1/tracks/3t88SHdsLuBOcpkda1oCwO,https://api.spotify.com/v1/audio-analysis/3t88SHdsLuBOcpkda1oCwO,265920,4
0.699,0.803,5,-7.536,1,0.0494,0.179,0.0,0.132,0.88,124.694,audio_features,50brQMN8OxkmYUb1LyOsnQ,spotify:track:50brQMN8OxkmYUb1LyOsnQ,https://api.spotify.com/v1/tracks/50brQMN8OxkmYUb1LyOsnQ,https://api.spotify.com/v1/audio-analysis/50brQMN8OxkmYUb1LyOsnQ,200947,4
0.555,0.899,6,-5.228,1,0.0406,0.107,0.0,0.317,0.907,137.889,audio_features,7iPShklf5JKa1x936kNLu8,spotify:track:7iPShklf5JKa1x936kNLu8,https://api.spotify.com/v1/tracks/7iPShklf5JKa1x936kNLu8,https://api.spotify.com/v1/audio-analysis/7iPShklf5JKa1x936kNLu8,160280,4
0.696,0.664,9,-6.006,1,0.031,0.558,0.0,0.0524,0.966,126.25,audio_features,4D2C5udP48i0INlqpTGixb,spotify:track:4D2C5udP48i0INlqpTGixb,https://api.spotify.com/v1/tracks/4D2C5udP48i0INlqpTGixb,https://api.spotify.com/v1/audio-analysis/4D2C5udP48i0INlqpTGixb,179960,4
0.707,0.515,11,-10.069,1,0.0262,0.608,0.000175,0.226,0.395,103.939,audio_features,5WCSmSyFYa5WEPSuSRG088,spotify:track:5WCSmSyFYa5WEPSuSRG088,https://api.spotify.com/v1/tracks/5WCSmSyFYa5WEPSuSRG088,https://api.spotify.com/v1/audio-analysis/5WCSmSyFYa5WEPSuSRG088,192373,3
0.783,0.783,5,-5.67,1,0.039,0.248,0.0,0.136,0.488,123.018,audio_features,0H1L7FNG1Edrf5JHObNJ9w,spotify:track:0H1L7FNG1Edrf5JHObNJ9w,https://api.spotify.com/v1/tracks/0H1L7FNG1Edrf5JHObNJ9w,https://api.spotify.com/v1/audio-analysis/0H1L7FNG1Edrf5JHObNJ9w,225699,4
0.737,0.735,2,-7.814,1,0.0697,0.199,0.0,0.0193,0.971,165.731,audio_features,7KvP2ZTaarTcejYyR8KWPs,spotify:track:7KvP2ZTaarTcejYyR8KWPs,https://api.spotify.com/v1/tracks/7KvP2ZTaarTcejYyR8KWPs,https://api.spotify.com/v1/audio-analysis/7KvP2ZTaarTcejYyR8KWPs,182333,4
0.669,0.566,10,-12.388,1,0.0288,0.329,0.0,0.192,0.708,111.395,audio_features,7yUv6nCxiV1pEa5MdybU5b,spotify:track:7yUv6nCxiV1pEa5MdybU5b,https://api.spotify.com/v1/tracks/7yUv6nCxiV1pEa5MdybU5b,https://api.spotify.com/v1/audio-analysis/7yUv6nCxiV1pEa5MdybU5b,243480,4
0.376,0.515,8,-7.35,1,0.032,0.746,0.0956,0.359,0.476,120.249,audio_features,6EbtwJ2vOScM1SJgIx8xjy,spotify:track:6EbtwJ2vOScM1SJgIx8xjy,https://api.spotify.com/v1/tracks/6EbtwJ2vOScM1SJgIx8xjy,https://api.spotify.com/v1/audio-analysis/6EbtwJ2vOScM1SJgIx8xjy,181653,4
0.748,0.886,7,-5.543,1,0.105,0.0251,0.0,0.132,0.826,106.022,audio_features,2piJrgX1ja99wA9KvDWLVV,spotify:track:2piJrgX1ja99wA9KvDWLVV,https://api.spotify.com/v1/tracks/2piJrgX1ja99wA9KvDWLVV,https://api.spotify.com/v1/audio-analysis/2piJrgX1ja99wA9KvDWLVV,145573,4
0.665,0.829,2,-5.752,1,0.0384,0.258,6.3e-06,0.717,0.863,130.032,audio_features,7lUDemTM6tEuEh7h8HhTaw,spotify:track:7lUDemTM6tEuEh7h8HhTaw,https://api.spotify.com/v1/tracks/7lUDemTM6tEuEh7h8HhTaw,https://api.spotify.com/v1/audio-analysis/7lUDemTM6tEuEh7h8HhTaw,190533,4
0.843,0.762,10,-4.579,1,0.0558,0.166,0.0,0.0703,0.761,122.963,audio_features,0ONG1FsI74VqnjK2WHxBL0,spotify:track:0ONG1FsI74VqnjK2WHxBL0,https://api.spotify.com/v1/tracks/0ONG1FsI74VqnjK2WHxBL0,https://api.spotify.com/v1/audio-analysis/0ONG1FsI74VqnjK2WHxBL0,190133,4
0.308,0.379,0,-14.327,1,0.0385,0.413,1.01e-05,0.0617,0.0985,179.838,audio_features,7Cu2JjFYseaheA36Aehgt4,spotify:track:7Cu2JjFYseaheA36Aehgt4,https://api.spotify.com/v1/tracks/7Cu2JjFYseaheA36Aehgt4,https://api.spotify.com/v1/audio-analysis/7Cu2JjFYseaheA36Aehgt4,216987,3
0.653,0.514,9,-8.482,1,0.0365,0.815,0.879,0.0848,0.471,98.006,audio_features,1UDA04y5BfyrF8tKp9U5rX,spotify:track:1UDA04y5BfyrF8tKp9U5rX,https://api.spotify.com/v1/tracks/1UDA04y5BfyrF8tKp9U5rX,https://api.spotify.com/v1/audio-analysis/1UDA04y5BfyrF8tKp9U5rX,127347,4
0.659,0.265,11,-12.76,1,0.0409,0.978,0.915,0.141,0.192,139.605,audio_features,35tWmjZUzTr503o9MDsucO,spotify:track:35tWmjZUzTr503o9MDsucO,https://api.spotify.com/v1/tracks/35tWmjZUzTr503o9MDsucO,https://api.spotify.com/v1/audio-analysis/35tWmjZUzTr503o9MDsucO,142286,5
0.681,0.253,2,-18.803,1,0.0327,0.893,0.937,0.158,0.131,102.019,audio_features,4ltRBEyE8oysCM14K1l7nL,spotify:track:4ltRBEyE8oysCM14K1l7nL,https://api.spotify.com/v1/tracks/4ltRBEyE8oysCM14K1l7nL,https://api.spotify.com/v1/audio-analysis/4ltRBEyE8oysCM14K1l7nL,112353,4
0.848,0.479,11,-8.987,0,0.0423,0.681,0.86,0.0879,0.555,104.992,audio_features,7a9PJHXQ7Q7YO7VI2W62TQ,spotify:track:7a9PJHXQ7Q7YO7VI2W62TQ,https://api.spotify.com/v1/tracks/7a9PJHXQ7Q7YO7VI2W62TQ,https://api.spotify.com/v1/audio-analysis/7a9PJHXQ7Q7YO7VI2W62TQ,141143,4
0.752,0.359,4,-10.652,1,0.0305,0.874,0.924,0.258,0.473,95.0,audio_features,00gpDTGcNTsMxJQDpnA8mk,spotify:track:00gpDTGcNTsMxJQDpnA8mk,https://api.spotify.com/v1/tracks/00gpDTGcNTsMxJQDpnA8mk,https://api.spotify.com/v1/audio-analysis/00gpDTGcNTsMxJQDpnA8mk,122526,4
0.4,0.103,7,-19.081,1,0.0382,0.852,0.929,0.209,0.4,130.041,audio_features,0Z1BphoFDNINF5och9ipk6,spotify:track:0Z1BphoFDNINF5och9ipk6,https://api.spotify.com/v1/tracks/0Z1BphoFDNINF5och9ipk6,https://api.spotify.com/v1/audio-analysis/0Z1BphoFDNINF5och9ipk6,158769,4
0.564,0.219,2,-16.333,1,0.0426,0.815,0.925,0.166,0.481,179.915,audio_features,26jQDrvUAfsp8wAx1YkdB3,spotify:track:26jQDrvUAfsp8wAx1YkdB3,https://api.spotify.com/v1/tracks/26jQDrvUAfsp8wAx1YkdB3,https://api.spotify.com/v1/audio-analysis/26jQDrvUAfsp8wAx1YkdB3,136000,4
0.636,0.131,10,-17.983,1,0.0422,0.989,0.929,0.133,0.401,90.024,audio_features,4jw0spsiZa8a9C5tD5VsRC,spotify:track:4jw0spsiZa8a9C5tD5VsRC,https://api.spotify.com/v1/tracks/4jw0spsiZa8a9C5tD5VsRC,https://api.spotify.com/v1/audio-analysis/4jw0spsiZa8a9C5tD5VsRC,118667,4
0.665,0.225,2,-16.468,1,0.0316,0.945,0.928,0.0824,0.458,80.007,audio_features,6DzmtEjGMUyOutxpcNCTRD,spotify:track:6DzmtEjGMUyOutxpcNCTRD,https://api.spotify.com/v1/tracks/6DzmtEjGMUyOutxpcNCTRD,https://api.spotify.com/v1/audio-analysis/6DzmtEjGMUyOutxpcNCTRD,108000,4
0.59,0.442,7,-16.002,1,0.056,0.869,0.897,0.125,0.275,140.117,audio_features,21Abyx0CuXdY4MVdhKUbJK,spotify:track:21Abyx0CuXdY4MVdhKUbJK,https://api.spotify.com/v1/tracks/21Abyx0CuXdY4MVdhKUbJK,https://api.spotify.com/v1/audio-analysis/21Abyx0CuXdY4MVdhKUbJK,133714,4
0.657,0.399,9,-10.385,1,0.0381,0.953,0.944,0.101,0.169,149.919,audio_features,0rgkEc2lkDkjmCdXiDbQYI,spotify:track:0rgkEc2lkDkjmCdXiDbQYI,https://api.spotify.com/v1/tracks/0rgkEc2lkDkjmCdXiDbQYI,https://api.spotify.com/v1/audio-analysis/0rgkEc2lkDkjmCdXiDbQYI,116800,4
0.634,0.35,6,-15.052,1,0.0382,0.935,0.921,0.105,0.142,110.021,audio_features,1KoMDyUSqjNrX9g89gpki9,spotify:track:1KoMDyUSqjNrX9g89gpki9,https://api.spotify.com/v1/tracks/1KoMDyUSqjNrX9g89gpki9,https://api.spotify.com/v1/audio-analysis/1KoMDyUSqjNrX9g89gpki9,122182,4
0.761,0.22,2,-13.809,1,0.0719,0.861,0.881,0.108,0.397,129.973,audio_features,4BQr3NLG24N5wYncOl8dpt,spotify:track:4BQr3NLG24N5wYncOl8dpt,https://api.spotify.com/v1/tracks/4BQr3NLG24N5wYncOl8dpt,https://api.spotify.com/v1/audio-analysis/4BQr3NLG24N5wYncOl8dpt,162462,4
0.716,0.0926,4,-19.692,1,0.046,0.947,0.897,0.23,0.231,140.083,audio_features,08V4CdCX7jjzjCyWc347Hn,spotify:track:08V4CdCX7jjzjCyWc347Hn,https://api.spotify.com/v1/tracks/08V4CdCX7jjzjCyWc347Hn,https://api.spotify.com/v1/audio-analysis/08V4CdCX7jjzjCyWc347Hn,164571,4
0.617,0.222,6,-17.407,1,0.0274,0.977,0.942,0.258,0.154,139.988,audio_features,6vdi3XSSbi8DgdAW6dLRSQ,spotify:track:6vdi3XSSbi8DgdAW6dLRSQ,https://api.spotify.com/v1/tracks/6vdi3XSSbi8DgdAW6dLRSQ,https://api.spotify.com/v1/audio-analysis/6vdi3XSSbi8DgdAW6dLRSQ,221773,4
0.59,0.122,3,-18.364,1,0.0357,0.985,0.913,0.14,0.116,125.974,audio_features,7jb9GDNWpAemHqqqUo40TS,spotify:track:7jb9GDNWpAemHqqqUo40TS,https://api.spotify.com/v1/tracks/7jb9GDNWpAemHqqqUo40TS,https://api.spotify.com/v1/audio-analysis/7jb9GDNWpAemHqqqUo40TS,146667,4
0.668,0.388,9,-10.858,1,0.0396,0.95,0.936,0.0864,0.107,129.942,audio_features,2RiYiegLECZgMWUfdqsMG6,spotify:track:2RiYiegLECZgMWUfdqsMG6,https://api.spotify.com/v1/tracks/2RiYiegLECZgMWUfdqsMG6,https://api.spotify.com/v1/audio-analysis/2RiYiegLECZgMWUfdqsMG6,123692,4
0.521,0.0869,7,-17.651,1,0.0301,0.927,0.937,0.134,0.29,169.935,audio_features,1SEJS7r8N7viBsLQGkLtIX,spotify:track:1SEJS7r8N7viBsLQGkLtIX,https://api.spotify.com/v1/tracks/1SEJS7r8N7viBsLQGkLtIX,https://api.spotify.com/v1/audio-analysis/1SEJS7r8N7viBsLQGkLtIX,192000,4
0.684,0.223,11,-13.522,1,0.0365,0.84,0.952,0.118,0.291,130.056,audio_features,2kFhubifRms31U3xhiQwM5,spotify:track:2kFhubifRms31U3xhiQwM5,https://api.spotify.com/v1/tracks/2kFhubifRms31U3xhiQwM5,https://api.spotify.com/v1/audio-analysis/2kFhubifRms31U3xhiQwM5,132923,4
0.512,0.378,0,-11.663,1,0.0391,0.882,0.916,0.112,0.415,92.752,audio_features,5r8bPPuAhQNPaRBGJE64EL,spotify:track:5r8bPPuAhQNPaRBGJE64EL,https://api.spotify.com/v1/tracks/5r8bPPuAhQNPaRBGJE64EL,https://api.spotify.com/v1/audio-analysis/5r8bPPuAhQNPaRBGJE64EL,137097,4
0.711,0.375,4,-14.327,0,0.0366,0.774,0.909,0.113,0.668,140.035,audio_features,6PkHKx5tSBNgkiIk1PVcsC,spotify:track:6PkHKx5tSBNgkiIk1PVcsC,https://api.spotify.com/v1/tracks/6PkHKx5tSBNgkiIk1PVcsC,https://api.spotify.com/v1/audio-analysis/6PkHKx5tSBNgkiIk1PVcsC,120000,4
0.661,0.286,7,-16.3,1,0.0295,0.959,0.942,0.0878,0.174,133.904,audio_features,1lfCPEKmzu5ljD7fJbOFp0,spotify:track:1lfCPEKmzu5ljD7fJbOFp0,https://api.spotify.com/v1/tracks/1lfCPEKmzu5ljD7fJbOFp0,https://api.spotify.com/v1/audio-analysis/1lfCPEKmzu5ljD7fJbOFp0,171940,4
0.706,0.507,8,-11.758,1,0.0457,0.518,0.882,0.348,0.351,86.002,audio_features,0mfvziPQ3XSH2Ir9llFbin,spotify:track:0mfvziPQ3XSH2Ir9llFbin,https://api.spotify.com/v1/tracks/0mfvziPQ3XSH2Ir9llFbin,https://api.spotify.com/v1/audio-analysis/0mfvziPQ3XSH2Ir9llFbin,159070,4
0.64,0.279,0,-14.679,1,0.0312,0.915,0.937,0.374,0.247,130.039,audio_features,1RXmwIsXcy59o3OmjVIgHA,spotify:track:1RXmwIsXcy59o3OmjVIgHA,https://api.spotify.com/v1/tracks/1RXmwIsXcy59o3OmjVIgHA,https://api.spotify.com/v1/audio-analysis/1RXmwIsXcy59o3OmjVIgHA,117231,4
0.701,0.174,4,-17.858,1,0.036,0.929,0.937,0.097,0.163,131.987,audio_features,6Pqv6jcA5O4vUUej9NZtwR,spotify:track:6Pqv6jcA5O4vUUej9NZtwR,https://api.spotify.com/v1/tracks/6Pqv6jcA5O4vUUej9NZtwR,https://api.spotify.com/v1/audio-analysis/6Pqv6jcA5O4vUUej9NZtwR,163636,4
0.571,0.276,7,-14.301,1,0.0325,0.982,0.857,0.131,0.16,131.964,audio_features,7lRi6Z06VqCjTPmChqi22C,spotify:track:7lRi6Z06VqCjTPmChqi22C,https://api.spotify.com/v1/tracks/7lRi6Z06VqCjTPmChqi22C,https://api.spotify.com/v1/audio-analysis/7lRi6Z06VqCjTPmChqi22C,192955,4
0.64,0.262,1,-14.908,1,0.0308,0.866,0.935,0.107,0.255,139.957,audio_features,3zz5KLSQYwuhiJTtb7Mr3C,spotify:track:3zz5KLSQYwuhiJTtb7Mr3C,https://api.spotify.com/v1/tracks/3zz5KLSQYwuhiJTtb7Mr3C,https://api.spotify.com/v1/audio-analysis/3zz5KLSQYwuhiJTtb7Mr3C,154286,4
0.734,0.707,2,-8.24,1,0.0591,0.888,0.938,0.0972,0.1,149.861,audio_features,3WA6NzMw9KsFTC1jTKGzVc,spotify:track:3WA6NzMw9KsFTC1jTKGzVc,https://api.spotify.com/v1/tracks/3WA6NzMw9KsFTC1jTKGzVc,https://api.spotify.com/v1/audio-analysis/3WA6NzMw9KsFTC1jTKGzVc,102400,4
0.298,0.134,7,-20.446,1,0.0365,0.958,0.941,0.113,0.111,179.82,audio_features,6wflzqoccmAjrJkJ135XG4,spotify:track:6wflzqoccmAjrJkJ135XG4,https://api.spotify.com/v1/tracks/6wflzqoccmAjrJkJ135XG4,https://api.spotify.com/v1/audio-analysis/6wflzqoccmAjrJkJ135XG4,180000,3
0.601,0.383,9,-15.468,1,0.0314,0.687,0.908,0.296,0.233,95.003,audio_features,3lwuOXaUwejKSQyF7KSTWS,spotify:track:3lwuOXaUwejKSQyF7KSTWS,https://api.spotify.com/v1/tracks/3lwuOXaUwejKSQyF7KSTWS,https://api.spotify.com/v1/audio-analysis/3lwuOXaUwejKSQyF7KSTWS,193722,4
0.684,0.0686,8,-24.173,1,0.0459,0.988,0.929,0.0844,0.312,129.956,audio_features,7C9q14QFkH6OQNEW98rQf4,spotify:track:7C9q14QFkH6OQNEW98rQf4,https://api.spotify.com/v1/tracks/7C9q14QFkH6OQNEW98rQf4,https://api.spotify.com/v1/audio-analysis/7C9q14QFkH6OQNEW98rQf4,132923,4
0.667,0.417,0,-13.557,1,0.0319,0.899,0.94,0.104,0.268,132.005,audio_features,4rRIPF6vlcC25OD6ZgVMYu,spotify:track:4rRIPF6vlcC25OD6ZgVMYu,https://api.spotify.com/v1/tracks/4rRIPF6vlcC25OD6ZgVMYu,https://api.spotify.com/v1/audio-analysis/4rRIPF6vlcC25OD6ZgVMYu,182727,4
0.204,0.316,6,-13.372,0,0.0359,0.353,0.834,0.2,0.151,93.257,audio_features,1pmCRKI6l8orh3lXZfg7eT,spotify:track:1pmCRKI6l8orh3lXZfg7eT,https://api.spotify.com/v1/tracks/1pmCRKI6l8orh3lXZfg7eT,https://api.spotify.com/v1/audio-analysis/1pmCRKI6l8orh3lXZfg7eT,130737,4
0.604,0.178,2,-16.824,1,0.0406,0.949,0.857,0.102,0.117,90.007,audio_features,69TnMECYRQ5hcq0cWxlwSF,spotify:track:69TnMECYRQ5hcq0cWxlwSF,https://api.spotify.com/v1/tracks/69TnMECYRQ5hcq0cWxlwSF,https://api.spotify.com/v1/audio-analysis/69TnMECYRQ5hcq0cWxlwSF,144000,4
0.257,0.305,2,-15.005,1,0.0343,0.952,0.927,0.0903,0.148,71.797,audio_features,1hB5mrt89lr37rhGbV3WS9,spotify:track:1hB5mrt89lr37rhGbV3WS9,https://api.spotify.com/v1/tracks/1hB5mrt89lr37rhGbV3WS9,https://api.spotify.com/v1/audio-analysis/1hB5mrt89lr37rhGbV3WS9,148000,4
0.664,0.193,5,-17.359,1,0.044,0.766,0.948,0.111,0.362,139.901,audio_features,3OdiIzH9htM2oGX1J8WNNT,spotify:track:3OdiIzH9htM2oGX1J8WNNT,https://api.spotify.com/v1/tracks/3OdiIzH9htM2oGX1J8WNNT,https://api.spotify.com/v1/audio-analysis/3OdiIzH9htM2oGX1J8WNNT,117429,4
0.58,0.261,11,-14.261,1,0.0409,0.569,0.931,0.2,0.116,170.011,audio_features,2oVxPH6dUCuXTeMs7W4fqj,spotify:track:2oVxPH6dUCuXTeMs7W4fqj,https://api.spotify.com/v1/tracks/2oVxPH6dUCuXTeMs7W4fqj,https://api.spotify.com/v1/audio-analysis/2oVxPH6dUCuXTeMs7W4fqj,197647,4
0.71,0.432,5,-13.839,1,0.0629,0.813,0.913,0.382,0.167,130.044,audio_features,2Al9LJuu8FLf0yF1fiYEDc,spotify:track:2Al9LJuu8FLf0yF1fiYEDc,https://api.spotify.com/v1/tracks/2Al9LJuu8FLf0yF1fiYEDc,https://api.spotify.com/v1/audio-analysis/2Al9LJuu8FLf0yF1fiYEDc,123692,4
0.641,0.123,2,-21.226,1,0.0326,0.976,0.869,0.422,0.187,139.996,audio_features,4JzR4xzmb26UKciIXaXzb0,spotify:track:4JzR4xzmb26UKciIXaXzb0,https://api.spotify.com/v1/tracks/4JzR4xzmb26UKciIXaXzb0,https://api.spotify.com/v1/audio-analysis/4JzR4xzmb26UKciIXaXzb0,188571,4
0.292,0.245,2,-14.442,1,0.0303,0.904,0.885,0.124,0.163,72.987,audio_features,2E7MkAPuPF2e1VMFSdjNmo,spotify:track:2E7MkAPuPF2e1VMFSdjNmo,https://api.spotify.com/v1/tracks/2E7MkAPuPF2e1VMFSdjNmo,https://api.spotify.com/v1/audio-analysis/2E7MkAPuPF2e1VMFSdjNmo,159452,4
0.654,0.248,11,-17.254,1,0.0362,0.922,0.929,0.143,0.361,100.073,audio_features,7JBZKp4qebG8nQSrS02LG6,spotify:track:7JBZKp4qebG8nQSrS02LG6,https://api.spotify.com/v1/tracks/7JBZKp4qebG8nQSrS02LG6,https://api.spotify.com/v1/audio-analysis/7JBZKp4qebG8nQSrS02LG6,149400,4
0.661,0.372,2,-12.771,1,0.0373,0.538,0.87,0.357,0.611,95.018,audio_features,4XS0rHdHkcFcMHYSWeys9X,spotify:track:4XS0rHdHkcFcMHYSWeys9X,https://api.spotify.com/v1/tracks/4XS0rHdHkcFcMHYSWeys9X,https://api.spotify.com/v1/audio-analysis/4XS0rHdHkcFcMHYSWeys9X,164211,4
